Time Step,Predicted Throughput
25321,19.53247180908425
25322,54.81934378510748
25323,43.30969401300268
25324,24.61356193121931
25325,51.390571073239855
25326,80.9678007437333
25327,32.62583169248465
25328,18.10581940746302
25329,83.91966305908794
25330,88.21406403412358
25331,35.905912755190805
25332,80.53622473201533
25333,9.142772786575215
25334,35.03607879160499
25335,9.34897548092609
25336,38.88102422669124
25337,87.42036454850735
25338,86.34839151091205
25339,41.130142484730136
25340,66.95305904176908
25341,26.03290769863972
25342,2.527383459617194
25343,49.61756184203345
25344,33.718824686661605
25345,47.08241669842028
25346,72.90152021579014
25347,52.095016689660994
25348,50.04160592824188
25349,24.414121154023853
25350,18.417159155763244
25351,66.67892045741586
25352,33.557610146301165
25353,85.67616040731667
25354,58.566499937269825
25355,91.8685635514008
25356,79.71569935590257
25357,18.626486809884707
25358,32.68979642832227
25359,99.52392722421723
25360,16.721089110993734
25361,45.88754345257664
25362,56.684034028546954
25363,65.02329546463885
25364,60.54075196322887
25365,71.9342399101657
25366,60.23473880462684
25367,82.09376146898053
25368,1.07192779560219
25369,97.89296321432064
25370,48.612640709250364
25371,74.5228065654883
25372,41.27156867766889
25373,66.93269645861142
25374,8.791492519723043
25375,15.270859079462305
25376,51.200952085990835
25377,57.10892338964083
25378,62.07295737223513
25379,82.79519866445693
25380,80.55481327886707
25381,99.94076576668935
25382,72.46213513770246
25383,17.808512965991888
25384,38.521276630824794
25385,73.28386541528087
25386,56.39521322801124
25387,24.53653062733917
25388,33.352128954523074
25389,77.00078237134196
25390,59.882446381425595
25391,16.492402288189243
25392,57.09416435375257
25393,65.21889423416552
25394,5.998526074155319
25395,25.91002304648951
25396,60.10341071740684
25397,99.46982927867718
25398,33.179639282916284
25399,2.773958812485257
25400,99.13399362666715
25401,31.801722426111073
25402,82.18215113348583
25403,27.449617629927914
25404,52.19484542063033
25405,60.05233901324638
25406,81.2814215656899
25407,9.525168291858066
25408,74.94572530792593
25409,0.789245363023218
25410,16.873284989452753
25411,38.361287100056956
25412,62.83719365600409
25413,95.88689834377888
25414,14.04261376621347
25415,67.81545072785539
25416,7.557343246077453
25417,94.92192979572826
25418,60.350259944141236
25419,75.88601704782937
25420,54.27891242455436
25421,7.280661304826264
25422,56.98422072337435
25423,32.97923062458644
25424,92.53540045123337
25425,69.33249409772199
25426,5.121471252661558
25427,33.55060862587392
25428,96.43727230572698
25429,37.72559109722791
25430,65.18141761241274
25431,50.72755029705178
25432,24.224480735757933
25433,8.06156803081224
25434,78.35434908476503
25435,55.000603700838916
25436,48.57339738827808
25437,6.943325859554349
25438,17.401730784440737
25439,14.27835930306398
25440,49.016423915720736
25441,25.689391585828364
25442,35.103803613436334
25443,79.37775728925503
25444,46.95818895790149
25445,31.52487213016076
25446,46.11205622202913
25447,70.65874925920681
25448,61.711232135283474
25449,3.591728829061146
25450,58.86193202561258
25451,64.51232702747099
25452,50.27765325185708
25453,71.72492778189788
25454,87.55761819432603
25455,75.16197425471965
25456,73.13898086467911
25457,9.514054131679895
25458,34.445758898045256
25459,86.46459281529064
25460,63.79339867068047
25461,41.77964863942137
25462,32.329829843303365
25463,15.505208886285835
25464,22.617820824391764
25465,60.63399486908902
25466,68.22648040114638
25467,13.185421134448042
25468,85.47604762389503
25469,96.99268914073474
25470,16.51649780202264
25471,57.60406050863243
25472,58.18840953977708
25473,41.25376955118495
25474,89.36686815486567
25475,87.5887892414913
25476,63.652541387629036
25477,95.92635714250768
25478,60.71142276952365
25479,87.89949709461924
25480,40.692574938673
25481,13.529163565791558
25482,1.603460768068476
25483,59.37354936067387
25484,25.65528650039411
25485,57.28064890286563
25486,57.459447839512734
25487,40.9106596606728
25488,66.40760351692745
25489,4.929192702616126
25490,60.76708561708953
25491,6.252934489879913
25492,12.831808514232135
25493,81.28088452939433
25494,79.93653581947098
25495,57.72870698092114
25496,88.07099191077597
25497,82.82389701702671
25498,0.5132086218289328
25499,13.623725443446414
25500,37.489961288662265
25501,62.03634215895751
25502,94.2544239921838
25503,29.713139419080587
25504,53.823981089233115
25505,35.34261263829526
25506,47.48119388183236
25507,64.31755818069723
25508,2.7532920933154847
25509,6.1627858292561015
25510,54.49563162496474
25511,78.3970168913038
25512,0.9025351664543768
25513,61.6235141397822
25514,56.248274099912344
25515,97.1915135948295
25516,7.104101635998616
25517,1.375634099639634
25518,78.44757432750211
25519,53.0075529740311
25520,33.67941796109143
25521,23.97544501394986
25522,93.9400747271958
25523,48.15964744357988
25524,85.18805360088706
25525,61.463065696571064
25526,71.83684759567882
25527,76.46676619429032
25528,68.56741469088591
25529,0.3732680567817828
25530,8.135184256248905
25531,78.08793042053345
25532,2.460744562400206
25533,42.23293650823089
25534,64.35867803078987
25535,91.27641385088839
25536,35.46964395351774
25537,18.13927125695697
25538,54.332561875651834
25539,27.517934576488727
25540,53.3437188808943
25541,5.5069339563649775
25542,25.097609850685206
25543,63.12545932645125
25544,67.95177254375393
25545,50.92514642102429
25546,54.402324487452326
25547,96.78831851086544
25548,58.7476791706275
25549,37.783961759259356
25550,35.859742817833244
25551,75.21430501072794
25552,6.422480502369387
25553,35.99432299445027
25554,84.49092314564516
25555,62.0071471979547
25556,88.50343651805049
25557,19.07269379587424
25558,93.65909919508256
25559,8.720466548990856
25560,2.28566759249328
25561,87.07316203065201
25562,50.198485297992406
25563,84.85880997063408
25564,93.46818233970612
25565,34.22968039951368
25566,53.99916055439045
25567,33.04288361589961
25568,93.43314777988155
25569,99.8277171367625
25570,97.28339941472407
25571,88.87967568312946
25572,66.00137065627408
25573,6.267733306189671
25574,96.50889301741172
25575,14.448021605061296
25576,15.792224866826743
25577,8.691842329829056
25578,8.969969057097337
25579,5.085468215987642
25580,30.402007523246073
25581,78.8694329552724
25582,58.53072332886013
25583,5.925923566318724
25584,60.53264716985377
25585,96.70913750839918
25586,47.75095045107676
25587,96.3449491234185
25588,67.89090779483615
25589,90.27571766407668
25590,98.25353363177449
25591,8.191192448979422
25592,15.636698293806088
25593,88.93998107312883
25594,40.684052632080466
25595,86.91314739795217
25596,84.88173209525294
25597,5.89913703534185
25598,99.85697297998514
25599,87.42268429968755
25600,36.06959757764935
25601,62.03257778644458
25602,61.79833636312382
25603,3.0035165621346227
25604,55.26123094179001
25605,18.554524321742225
25606,27.69706870949029
25607,88.5972843837701
25608,25.212953544275543
25609,63.38265876294658
25610,55.40906376252464
25611,37.26799885642058
25612,58.11387295822053
25613,0.11195444607781102
25614,43.4401553045703
25615,97.18501549769441
25616,67.63610335980025
25617,32.974624573390166
25618,61.3000281953509
25619,34.711871417938745
25620,71.79298499818852
25621,71.60761285912746
25622,8.174473802843261
25623,91.79798897128919
25624,42.6257087655567
25625,39.392497004755434
25626,80.08990899246233
25627,83.6708831738415
25628,87.41076130993656
25629,73.52680321292047
25630,78.33333228393386
25631,68.84106452292248
25632,32.82004595316004
25633,65.5840270198605
25634,64.46613004763523
25635,41.02907483521375
25636,51.47381808993619
25637,89.44869878104959
25638,40.805481420958245
25639,31.252844715679693
25640,31.150310565833983
25641,34.23047469772555
25642,96.80943386066456
25643,11.686931959993089
25644,13.876779851558041
25645,34.547186664360154
25646,72.73814207085981
25647,4.151185124535395
25648,42.12671529420323
25649,75.97138674698593
25650,33.13129518566846
25651,92.09863962536006
25652,55.637185503090315
25653,70.4426852430994
25654,64.66093292115454
25655,13.984230840316844
25656,38.83396597533435
25657,26.39628605991353
25658,24.48000835286212
25659,40.71107869927639
25660,81.6240231332465
25661,34.89365018485132
25662,95.57884879345156
25663,59.921945291278256
25664,29.04054331062398
25665,2.537459613430748
25666,6.319684694255622
25667,60.34362665015894
25668,70.67641519658413
25669,40.69557101575951
25670,76.48639053826375
25671,61.96950714024887
25672,37.023812379700765
25673,21.462308657314278
25674,84.05700734477671
25675,18.437759235553123
25676,65.30192868341858
25677,7.493392654989662
25678,11.682572986341828
25679,32.748858595467
25680,74.30686858789528
25681,72.36382030189533
25682,74.01145278878637
25683,17.326240010726565
25684,76.47219659415767
25685,58.99570257485737
25686,30.141890784212727
25687,91.70851105421467
25688,9.345631131061928
25689,92.15507974561132
25690,36.289280187959875
25691,67.5300158802238
25692,75.33631240530681
25693,32.36532873059919
25694,96.34166620806002
25695,93.9766949974758
25696,94.88558927265584
25697,48.66957621694519
25698,0.5437539553317955
25699,57.65210648481469
25700,1.5601385016881006
25701,40.55270936459254
25702,3.4111056260205155
25703,25.63787099615414
25704,43.46576340941923
25705,26.905605396869742
25706,25.200259714035653
25707,84.0537935716645
25708,55.04214994486201
25709,10.96665057473778
25710,41.30113829456873
25711,88.6117681347538
25712,59.264618067823946
25713,17.48080925226024
25714,13.889589508960622
25715,0.2378179497580013
25716,85.89300384542763
25717,27.999650037120066
25718,83.55654483709915
25719,98.65377183133168
25720,59.388569616430075
25721,99.57273594602347
25722,58.26234882294812
25723,72.08217146753708
25724,4.050294839581559
25725,55.6032613874155
25726,71.65006499725699
25727,80.92284371293769
25728,80.80815472254353
25729,88.77751012022563
25730,45.1640769319767
25731,89.62391442462902
25732,19.2235530607779
25733,55.05956421501831
25734,47.241122008632864
25735,89.68660283529412
25736,32.991962424596736
25737,13.502562664715851
25738,57.873217183849434
25739,70.70030533022604
25740,34.87663619516712
25741,94.96507098157254
25742,86.59163662605559
25743,44.73374699303264
25744,11.585465801530493
25745,77.39951770797549
25746,70.54346495734931
25747,79.48199820489114
25748,88.88232650151456
25749,42.78167920311888
25750,35.59034510179156
25751,18.661450495913403
25752,68.5178377257759
25753,7.924153340747897
25754,72.34684220085566
25755,16.70235978769427
25756,52.1350234917512
25757,86.22392781499462
25758,98.73259959718892
25759,38.29193166164589
25760,40.25992015820752
25761,12.42462107498047
25762,75.3411636414557
25763,24.47203450488879
25764,47.050593013029285
25765,79.39631861366567
25766,57.02232503555545
25767,49.11881693334208
25768,86.91657456209376
25769,61.66043564869263
25770,88.13394628099739
25771,79.1602681071379
25772,65.96843557022586
25773,61.864620935699534
25774,97.38045699771412
25775,29.382471223063654
25776,42.35565498384911
25777,55.14134671145251
25778,16.3334083481155
25779,29.252348041607465
25780,25.13024700658289
25781,5.488909893216476
25782,50.773500311662126
25783,5.233044727103686
25784,90.3275101605282
25785,22.80528031775709
25786,70.57736772978102
25787,43.43788294042026
25788,36.42092598946788
25789,32.10644653579868
25790,84.44922771888932
25791,90.43568439121687
25792,28.533756238396165
25793,6.046791343002444
25794,1.952209311178444
25795,83.03875154616006
25796,89.56220644094377
25797,12.0543642491726
25798,23.926547998891238
25799,86.13455483256357
25800,64.99495023126454
25801,22.611640209191094
25802,31.695952053360973
25803,79.39454371911533
25804,64.88232217621004
25805,55.0777208694751
25806,94.63183440063725
25807,9.003817709111026
25808,61.82994799847233
25809,29.137661513311492
25810,87.50621717988784
25811,42.51825931359866
25812,41.37714086036765
25813,51.08966201510093
25814,26.203374016357028
25815,88.9431075451618
25816,39.9594878083358
25817,84.6963946002695
25818,10.322169587155761
25819,53.773329680746684
25820,22.45847904534989
25821,37.766733064867886
25822,24.226974141320962
25823,32.27058797832083
25824,37.724400024400666
25825,15.494369845995614
25826,51.123318502182
25827,47.12479487572749
25828,84.68849658396883
25829,8.88299186096585
25830,88.18499522668974
25831,72.04889623670681
25832,70.73756054453034
25833,1.8395918402439912
25834,71.06869561911438
25835,29.857346377265372
25836,99.02501811003305
25837,29.59100887574112
25838,0.7398414773049843
25839,0.220761323139692
25840,91.08732651900169
25841,41.7253662116971
25842,74.65265519362566
25843,26.590008904890933
25844,92.2621971139109
25845,21.384737337247255
25846,62.15707792316553
25847,28.321910225389775
25848,5.725818748313128
25849,79.64300591425629
25850,74.64944907424108
25851,70.9100689225996
25852,12.323477661449536
25853,66.65890673452864
25854,2.5927380340399093
25855,95.90885127782019
25856,60.96720616322955
25857,62.336947983244336
25858,23.723683315394222
25859,48.73612211490522
25860,57.366286663632884
25861,84.48004028445669
25862,84.81555426943174
25863,15.613133508728097
25864,92.75972434198239
25865,95.0305984030492
25866,70.74493225577979
25867,41.45288968173991
25868,99.59813643989595
25869,1.4418129983506762
25870,86.98426166256316
25871,49.006151371151866
25872,87.66140136320196
25873,0.21080586982857008
25874,37.27628239200109
25875,81.4806693231786
25876,23.506594874706344
25877,69.34700681836104
25878,65.88594343424714
25879,37.160999780757656
25880,46.83553351898086
25881,74.87001088513517
25882,71.63683914695294
25883,59.94128252786995
25884,83.08244636310567
25885,35.87981837656595
25886,71.7516165552165
25887,41.63941104772064
25888,68.20372338299798
25889,20.726869362618142
25890,47.99472152558568
25891,56.09984970432361
25892,55.485628026912
25893,54.41161844403441
25894,43.386104840233145
25895,96.45569199399871
25896,30.121533545703922
25897,36.46444004079817
25898,68.7493969159546
25899,37.10965641271833
25900,62.24270996561548
25901,65.1159700766821
25902,3.2017241241088503
25903,85.91781476926042
25904,62.415170964013484
25905,29.907382925545377
25906,78.12001507455845
25907,12.007506038573915
25908,11.953786420881496
25909,40.664497404064065
25910,82.34589448475054
25911,24.31518671973774
25912,64.82710819848208
25913,12.186036211659722
25914,60.75944849948955
25915,14.998518782525057
25916,50.98547523750258
25917,97.53168653241403
25918,87.90218871523993
25919,97.05159879474935
25920,31.060521607228015
25921,16.05032516538593
25922,79.69342356085286
25923,74.68855208489784
25924,45.07472798578252
25925,97.0882215860224
25926,64.26644264011236
25927,40.887130958273495
25928,64.72448629757805
25929,60.34683609702174
25930,20.805854892322103
25931,49.442692699689246
25932,86.78531581026317
25933,99.54741939000262
25934,19.47750816334879
25935,30.498692789294463
25936,13.568251978524778
25937,85.0048864600004
25938,40.365166266016246
25939,28.1990635749967
25940,1.4563170098965108
25941,84.38587861365721
25942,58.94591247069497
25943,12.218053681045548
25944,35.80770344718363
25945,95.41263301005245
25946,53.85496167353908
25947,60.34476355162088
25948,80.23206789513144
25949,75.02369058566339
25950,87.77220779427662
25951,23.646990065763287
25952,34.55562970501031
25953,73.35496921089468
25954,52.09887350537651
25955,60.3377290423634
25956,41.72922423850106
25957,24.38770011762322
25958,21.40913142838584
25959,50.74071013670648
25960,35.58733599735673
25961,10.269812253199408
25962,27.061283878682012
25963,81.03864633712831
25964,8.233540071422052
25965,82.9160432566156
25966,57.98255061356541
25967,93.61427817544829
25968,85.57384830654739
25969,47.502807703438364
25970,32.53383320103815
25971,97.96793675683209
25972,64.05730977427187
25973,50.609112721737255
25974,72.53173318007246
25975,57.342379290247656
25976,46.51693868308258
25977,67.23187543343973
25978,60.09399185789853
25979,98.01578458872056
25980,55.71299002306
25981,71.95360159045782
25982,43.99536483789951
25983,91.59580817210168
25984,30.872172491894823
25985,80.17756830173767
25986,74.8211133039171
25987,4.216111715384308
25988,54.81530054940459
25989,67.1924748986472
25990,94.46512660430858
25991,12.666030207342272
25992,28.600084631920083
25993,65.00325261035842
25994,69.80545385090416
25995,22.92895545014318
25996,35.25794518453494
25997,85.31962264472978
25998,63.4335787856589
25999,11.150557424084344
26000,46.06257206269773
26001,12.632202867472264
26002,7.131428524961081
26003,69.47979990238022
26004,19.05673638240756
26005,45.93296126528138
26006,88.195103881264
26007,52.062519371594234
26008,87.62135014436389
26009,88.46117510218667
26010,21.10570785600909
26011,57.8098040292931
26012,75.57267288902503
26013,89.50942627132693
26014,96.85756849594712
26015,64.08492399137421
26016,74.79103064723286
26017,18.447259968831826
26018,72.38791334532381
26019,35.704704628279806
26020,78.29370025433421
26021,57.551772525118764
26022,30.87237801157886
26023,82.0558771698566
26024,94.30946209329142
26025,21.572703182626
26026,85.21833127981927
26027,2.3647028941828463
26028,94.41033383137298
26029,54.27936713841074
26030,49.875216138170806
26031,31.83669218951703
26032,83.5523964165658
26033,76.06907545540676
26034,47.17468705308448
26035,52.31165419153385
26036,34.30510744412029
26037,9.219093207819284
26038,88.70393995751964
26039,61.0393018453816
26040,35.063814726510266
26041,92.3844928819411
26042,7.893448654818458
26043,58.600588266686714
26044,89.11464189446366
26045,77.14161067308318
26046,78.38387261307629
26047,16.81014313544828
26048,78.32920908753312
26049,81.73383900614627
26050,62.97698176503416
26051,96.74071266124234
26052,12.868559864775335
26053,77.9730374164934
26054,49.95663880361145
26055,95.85094092321837
26056,89.25125277829449
26057,24.697249696904798
26058,66.39591711345687
26059,71.7828472782594
26060,69.17905244433256
26061,73.45404679662477
26062,80.70411056568673
26063,67.2756329598364
26064,50.38381312314832
26065,43.393554018431814
26066,11.867019196451444
26067,84.0484672738044
26068,69.1552812216938
26069,61.93001278417165
26070,34.60876316710523
26071,90.90482297800591
26072,98.97951770086777
26073,8.83789983610277
26074,50.692932797402776
26075,45.15360433970301
26076,15.599825139664647
26077,72.90878059310367
26078,14.475631524328636
26079,78.30461587479273
26080,53.72520942177549
26081,51.71627597509115
26082,14.761227367660798
26083,97.95494656969042
26084,49.22402987033884
26085,40.19161382361051
26086,99.98212107616136
26087,65.06218201745625
26088,31.34304579935173
26089,33.749678963513105
26090,74.7876198337194
26091,42.752572153573034
26092,40.84317364122071
26093,67.60849822974245
26094,30.80958042554106
26095,14.306739977829892
26096,43.10904953763992
26097,27.94375015120908
26098,9.690082658019906
26099,50.36939252582434
26100,37.02153331038491
26101,36.98397704767047
26102,61.55982777148479
26103,16.19008911383034
26104,15.783651935128074
26105,6.916562586554343
26106,44.02664518587332
26107,61.94665174187487
26108,25.961921099200897
26109,95.8573199136091
26110,5.1947624231041045
26111,3.403285511654486
26112,79.32218219691244
26113,87.34281450718245
26114,35.43965702494242
26115,59.6389217117689
26116,26.82232202719277
26117,49.11353360199279
26118,27.758022988246672
26119,30.50752270317038
26120,18.67072336197361
26121,99.40716586455451
26122,17.928767917814564
26123,87.90401048421843
26124,53.220562258047515
26125,56.780552565304745
26126,58.921313100990304
26127,23.583262207008666
26128,34.17790940396386
26129,22.120710786650914
26130,31.815618452666993
26131,10.561098102648856
26132,52.39505602530438
26133,52.17883067133734
26134,8.950397184041924
26135,64.62125331053137
26136,91.19183411025001
26137,47.59133085560857
26138,52.92071899590119
26139,59.826563085898414
26140,65.3403335698395
26141,64.24577037677201
26142,6.320446009651071
26143,97.83909009157236
26144,49.742316818228225
26145,40.684958314028265
26146,78.73437260812855
26147,14.397805177648499
26148,86.960643949169
26149,11.906759419759181
26150,70.2697529079746
26151,77.02677323270811
26152,58.424511547186505
26153,39.565454438665725
26154,87.62633263331821
26155,2.292004348429853
26156,41.81245491387444
26157,92.01125582502867
26158,32.95590980015996
26159,93.17361974744982
26160,64.87898378533717
26161,71.67928208550364
26162,51.27976017059829
26163,2.7657272666579362
26164,97.92943252762402
26165,85.69864255584983
26166,20.630131915765922
26167,81.98537396705483
26168,74.1350919344101
26169,25.107057324697568
26170,33.61230551450779
26171,43.361712004519006
26172,69.85258401666714
26173,38.53037448736257
26174,11.995519076377072
26175,16.018418140204837
26176,33.948388805750554
26177,9.770192472144766
26178,60.899581639821704
26179,48.749619873180905
26180,86.31543858775059
26181,81.32181909597263
26182,5.8578855798381735
26183,14.365005516994456
26184,29.738201240196155
26185,77.83448448387777
26186,17.36077795174112
26187,47.27527411390686
26188,49.18530424942266
26189,76.68252449852335
26190,66.58909239020404
26191,75.2610855406602
26192,73.11488751498446
26193,60.608005477791146
26194,27.25972210410736
26195,78.51565467994453
26196,77.94025894836443
26197,62.63986577117692
26198,20.367237860351587
26199,15.74939691859808
26200,12.850306472828272
26201,0.13197157327391112
26202,44.83334850620332
26203,70.74950917204329
26204,15.104365361970274
26205,49.979665838980125
26206,76.26057990602862
26207,86.54471483295009
26208,13.462658146992403
26209,39.49060680418643
26210,43.97347457259112
26211,88.93501374088557
26212,6.559757757016227
26213,36.91288069632337
26214,60.859160964876956
26215,72.75503302751511
26216,3.994778293793777
26217,7.873428174028741
26218,26.611335945511954
26219,95.90976209840503
26220,45.168541642718274
26221,85.38204245567769
26222,0.5492670339406139
26223,25.868230557011774
26224,93.32223535090306
26225,2.299804220357382
26226,5.2809288301045925
26227,90.65093825527286
26228,72.99333103527009
26229,40.197412829271826
26230,1.7233735997724935
26231,11.207062798925715
26232,10.425161873972677
26233,84.84029490389308
26234,27.302110375610216
26235,62.91235861543645
26236,24.177960091843442
26237,94.02701406772563
26238,90.99194872235809
26239,60.73106987255494
26240,54.53564152526892
26241,15.729963213556548
26242,12.95430899096635
26243,16.12127145085307
26244,28.00740795703227
26245,10.528277877465163
26246,7.8277969016215305
26247,95.53002151773636
26248,13.185273145903832
26249,80.05031839602086
26250,76.88267110374107
26251,94.59354164728727
26252,57.73527236561024
26253,90.97035678681567
26254,1.4073620592365617
26255,14.155327168874887
26256,52.285068898382086
26257,71.02002265583445
26258,69.75397448725326
26259,17.314780248364556
26260,24.996579710074037
26261,80.55577603206848
26262,80.85213795649265
26263,90.8289257508032
26264,1.349660033827927
26265,12.238915288314566
26266,94.429641136769
26267,74.06160653307701
26268,37.73542339326566
26269,68.1599999600411
26270,42.527605074498084
26271,71.27036945275239
26272,2.2720817998969958
26273,56.57158095670094
26274,40.94929357991585
26275,53.81751181635263
26276,78.16102333506898
26277,3.316810045809515
26278,7.6972044341113826
26279,1.0876097958262492
26280,91.86777970688202
26281,73.1844288423278
26282,55.58516525595832
26283,23.852158806110083
26284,13.476891154391247
26285,65.12160414398251
26286,59.42043392622756
26287,17.876887771435534
26288,71.02958302185839
26289,81.79223826287016
26290,4.230671611040682
26291,92.6042467115439
26292,92.92725755478963
26293,71.23839806839332
26294,25.8857096066538
26295,97.79423561488045
26296,61.3244023015134
26297,38.83630860154263
26298,29.397312565845663
26299,70.94915205362324
26300,38.29758036134116
26301,59.56463447211513
26302,72.57175739611817
26303,48.24857886352259
26304,22.446067799399785
26305,37.575470810519924
26306,50.77632548772674
26307,1.94260800219379
26308,97.04747909782982
26309,3.639989822238454
26310,78.09193107230439
26311,52.664903128549184
26312,31.926824257965215
26313,27.606327460864875
26314,67.38807381316653
26315,10.951525325865727
26316,54.08580086623928
26317,74.6690469843597
26318,73.6465630496861
26319,62.05069594637481
26320,55.19174445565865
26321,56.30293164714086
26322,57.82333197110158
26323,27.261580723505173
26324,44.370660989625534
26325,31.861584562130023
26326,53.13768846543836
26327,68.2413902168001
26328,58.0015124650683
26329,40.43955924125619
26330,41.04470034110411
26331,27.863935496043247
26332,82.69228369702276
26333,40.762398862787286
26334,89.06003655885456
26335,5.819846773344051
26336,88.45689975609987
26337,82.1321505348539
26338,37.39829337119998
26339,18.350236173499468
26340,81.25396479835769
26341,57.234389231010475
26342,4.912026184389584
26343,2.023227890439983
26344,64.67834807958437
26345,90.33576180168293
26346,86.14872966985972
26347,40.606834969713276
26348,62.8080603741497
26349,60.342041534575614
26350,74.88615008561321
26351,92.12133011060783
26352,24.355829313029126
26353,69.68326009507253
26354,79.34929407031117
26355,53.88211975912813
26356,37.58310606029203
26357,54.88040496821479
26358,20.86189285079754
26359,33.0670021302555
26360,28.544692733535374
26361,64.3789503802806
26362,18.37552009572475
26363,66.49950499813501
26364,74.62807230311148
26365,47.42409296010686
26366,65.58207411787883
26367,36.080398468066846
26368,15.11590451589603
26369,33.44523329924513
26370,89.91215536212313
26371,78.61372360739362
26372,12.848714137005956
26373,60.15831422305861
26374,77.93421758109044
26375,41.31859947279944
26376,89.0155948289019
26377,63.79912537276125
26378,30.175278450886744
26379,54.78759814061055
26380,7.636920602469243
26381,10.086385245038143
26382,71.0651259114236
26383,10.687015945992705
26384,50.76485386637759
26385,16.268714740909378
26386,1.4294692050081144
26387,45.92280285396801
26388,36.29458706362897
26389,6.793690115874329
26390,42.07979743901694
26391,37.34517820982078
26392,60.990630663158086
26393,69.8925152399178
26394,79.2892007180039
26395,38.52662157381565
26396,6.184153659241288
26397,38.323113806328585
26398,23.395575671563655
26399,29.775199397109184
26400,22.159980422040142
26401,61.8733483857581
26402,13.712930213099018
26403,81.50116090219308
26404,11.201858338837978
26405,78.82476931226425
26406,11.051526795784582
26407,33.34172796230769
26408,38.17369006791206
26409,48.69901530850401
26410,44.277706744909906
26411,55.42828268721007
26412,1.7134030845816435
26413,86.11992743429091
26414,63.54373489541857
26415,61.15245597924341
26416,68.74167639255529
26417,36.94400993039693
26418,14.713544436279427
26419,71.48911472252843
26420,2.716900056070693
26421,68.41538012667228
26422,25.174273383828897
26423,18.923256945144438
26424,87.89384836123126
26425,25.012291325627253
26426,73.43323978400822
26427,39.91700679731542
26428,63.61043957207788
26429,29.510516589893662
26430,64.64093340084654
26431,13.399867307396665
26432,27.795487110192806
26433,5.603942861069432
26434,88.40272890059173
26435,81.50174020651926
26436,71.9943195115625
26437,92.349168378466
26438,24.86948176588539
26439,5.4893058312015635
26440,45.08221809806236
26441,26.901165804677223
26442,86.98287539505293
26443,45.00557343474064
26444,71.56751648057089
26445,21.036256952358947
26446,29.18427314943755
26447,51.163577298982986
26448,84.44360476734556
26449,96.79301245533004
26450,19.2488511714446
26451,1.2657972540899516
26452,58.60283975340279
26453,3.2181234569690904
26454,91.96414453664057
26455,76.64453117723252
26456,95.42927168262302
26457,15.079687211229249
26458,76.02664504803678
26459,19.46166430717714
26460,76.6232245851718
26461,76.82949628929185
26462,64.30756372135728
26463,95.80279728892664
26464,70.8527938241385
26465,96.85701011501196
26466,82.28714738422808
26467,82.5538958712511
26468,76.03778181884884
26469,78.21812584632892
26470,69.47598624640577
26471,37.42519097102399
26472,49.019511900209544
26473,44.45994013918025
26474,47.08101461824892
26475,19.24494746264049
26476,48.91025605219701
26477,48.63465979965853
26478,58.00246835466878
26479,62.10243725361249
26480,62.938355671916455
26481,52.93593189215257
26482,13.632419067629057
26483,1.695301889225742
26484,92.6602132442759
26485,84.52734442253738
26486,53.76221557325743
26487,95.53400652259516
26488,88.18256815976414
26489,6.3899895734274805
26490,64.47386012153889
26491,44.250811178965186
26492,58.55597149013958
26493,64.52789292313555
26494,53.90809909988086
26495,45.02599559527961
26496,95.47670713312611
26497,31.08625711094601
26498,16.367370314559988
26499,1.8285038442921069
26500,99.1130970532257
26501,27.67619644770667
26502,36.23743886363384
26503,34.54119409752993
26504,44.08533608982443
26505,91.77765665433442
26506,83.20381551832037
26507,63.31714954599517
26508,34.23514167175634
26509,8.900336387025874
26510,80.60092001282395
26511,82.84440806769555
26512,28.171278617934583
26513,14.690547931075551
26514,63.513646829410725
26515,53.435483150135134
26516,77.30265239373813
26517,17.290716914751595
26518,78.78312529246178
26519,99.95974261809806
26520,97.37323000853321
26521,71.42639114419462
26522,22.98473393051516
26523,91.73557760094128
26524,28.228012296529286
26525,6.481561912145906
26526,52.318021368412886
26527,25.049509572988736
26528,17.6600000441642
26529,76.10362132888129
26530,27.515651943180398
26531,27.411318799658385
26532,64.80045586189814
26533,94.91591232952015
26534,25.305215624244717
26535,97.23216206205078
26536,32.325059094320146
26537,74.93631135587411
26538,9.499415991253358
26539,8.92283333448981
26540,33.57703201469023
26541,98.13591916087476
26542,74.1621201455103
26543,8.695481498575022
26544,85.3850179543275
26545,55.2825431075136
26546,65.42123565697494
26547,33.5076106515943
26548,38.32505754859
26549,45.685721039814226
26550,35.174314653438564
26551,98.80529251396065
26552,29.07093772557308
26553,3.548805924423893
26554,39.14703994031956
26555,92.26020411362857
26556,88.51174662110452
26557,58.66981043580107
26558,23.502731975775788
26559,28.22121084577943
26560,65.8124717491344
26561,92.82117907719254
26562,78.82323964804341
26563,16.263530996515268
26564,31.661268080156578
26565,48.426724879381624
26566,34.28234061547659
26567,21.789340658165116
26568,12.783738253491903
26569,22.885778583174254
26570,89.74988397308978
26571,5.780820647548401
26572,83.44729914056943
26573,50.01012674363526
26574,85.9327896857127
26575,31.451429783924745
26576,34.35601975269494
26577,86.0825205614737
26578,95.4198401647033
26579,26.41472416495556
26580,9.220637793129105
26581,54.95748866801248
26582,77.94896416660399
26583,70.24675033603882
26584,0.9854132863859419
26585,33.80278091571816
26586,75.84978607340423
26587,47.21326261164608
26588,62.4797974918078
